Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH324-2V.fcs,yH324-2V,Experiment,None,,CTA1-GFP,BL1-H,,14255,29,491.552,47.517,47.517,1862,N/A,1666,N/A,1426,N/A,948.89,N/A,50.96,N/A,770.95,N/A,46.28,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH324-2V.fcs,yH324-2V,Experiment,None,,single cell,FSC-H,FSC-W,14256,29,491.586,47.520,50.224,448684,85,438196,84,422845,86,113092.99,6.87,25.21,8.12,118362.63,7.41,27.01,8.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH324-2V.fcs,yH324-2V,Experiment,None,,cell,FSC-H,FSC-W,28385,29,978.793,94.617,94.617,504357,109,475174,94,451564,86,156962.31,52.19,31.12,47.85,154864.98,17.79,32.59,18.93
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH325-2V.fcs,yH325-2V,Experiment,None,N/A,All Events,N/A,N/A,30000,33,909.091,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH325-2V.fcs,yH325-2V,Experiment,None,,cell,FSC-H,SSC-H,27677,33,838.697,92.257,92.257,518857,132915,490618,122330,441377,119787,161865.15,50813.75,31.20,38.23,166659.06,38783.33,33.97,31.70
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH325-2V.fcs,yH325-2V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13581,33,411.545,45.270,99.993,454982,472987,446442,458688,441284,418770,113162.91,134186.27,24.87,28.37,119378.95,144246.60,26.74,31.45
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH325-2V.fcs,yH325-2V,Experiment,None,,single cell,FSC-H,FSC-A,13582,33,411.576,45.273,45.273,454990,473008,446450,458692,441284,418770,113162.66,134203.37,24.87,28.37,119379.69,144288.85,26.74,31.46
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH325-2V.fcs,yH325-2V,Experiment,None,,CTA1-GFP,BL1-H,,13581,33,411.545,45.270,45.270,1919,N/A,1700,N/A,1636,N/A,1124.36,N/A,58.60,N/A,790.23,N/A,46.48,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH325-2V.fcs,yH325-2V,Experiment,None,,single cell,FSC-H,FSC-W,13582,33,411.576,45.273,49.073,454990,85,446450,85,441284,87,113162.66,6.95,24.87,8.16,119379.69,7.41,26.74,8.72
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH325-2V.fcs,yH325-2V,Experiment,None,,cell,FSC-H,FSC-W,27677,33,838.697,92.257,92.257,518857,108,490618,95,441377,87,161865.15,47.73,31.20,44.00,166659.06,17.79,33.97,18.73
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH349-2V.fcs,yH349-2V,Experiment,None,N/A,All Events,N/A,N/A,30000,29,1034.483,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH349-2V.fcs,yH349-2V,Experiment,None,,cell,FSC-H,SSC-H,28311,29,976.241,94.370,94.370,501830,128166,472581,118593,472064,115714,157290.86,49520.66,31.34,38.64,153231.16,36835.20,32.42,31.06
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH349-2V.fcs,yH349-2V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14109,29,486.517,47.030,99.979,446512,461280,438727,448099,429069,410578,111300.81,130932.48,24.93,28.38,113909.64,137543.76,25.96,30.69
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH349-2V.fcs,yH349-2V,Experiment,None,,single cell,FSC-H,FSC-A,14112,29,486.621,47.040,47.040,446515,461322,438714,448148,429069,410578,111295.49,130962.28,24.93,28.39,113928.17,137565.26,25.97,30.70
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH349-2V.fcs,yH349-2V,Experiment,None,,CTA1-GFP,BL1-H,,14109,29,486.517,47.030,47.030,1947,N/A,1757,N/A,1500,N/A,954.17,N/A,49.01,N/A,810.98,N/A,46.16,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH349-2V.fcs,yH349-2V,Experiment,None,,single cell,FSC-H,FSC-W,14112,29,486.621,47.040,49.846,446515,85,438714,84,429069,86,111295.49,6.75,24.93,7.99,113928.17,7.41,25.97,8.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH349-2V.fcs,yH349-2V,Experiment,None,,cell,FSC-H,FSC-W,28311,29,976.241,94.370,94.370,501830,109,472581,94,472064,86,157290.86,52.17,31.34,47.87,153231.16,16.31,32.42,17.35
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH328-4V.fcs,yH328-4V,Experiment,None,N/A,All Events,N/A,N/A,30000,28,1071.429,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH328-4V.fcs,yH328-4V,Experiment,None,,cell,FSC-H,SSC-H,27801,28,992.893,92.670,92.670,522029,132252,495928,122227,437227,123883,160687.70,50277.77,30.78,38.02,165962.24,38549.08,33.46,31.54
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH328-4V.fcs,yH328-4V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13597,28,485.607,45.323,99.985,459702,475610,452482,463492,474160,426974,113769.56,134263.50,24.75,28.23,120823.00,146408.23,26.70,31.59
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH328-4V.fcs,yH328-4V,Experiment,None,,single cell,FSC-H,FSC-A,13599,28,485.679,45.330,45.330,459727,475664,452536,463513,474160,426974,113781.70,134329.25,24.75,28.24,120891.20,146430.47,26.71,31.59
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH328-4V.fcs,yH328-4V,Experiment,None,,CTA1-GFP,BL1-H,,13597,28,485.607,45.323,45.323,2559,N/A,2207,N/A,2865,N/A,1571.85,N/A,61.43,N/A,1338.79,N/A,60.66,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH328-4V.fcs,yH328-4V,Experiment,None,,single cell,FSC-H,FSC-W,13599,28,485.679,45.330,48.916,459727,85,452536,84,474160,86,113781.70,6.92,24.75,8.15,120891.20,7.41,26.71,8.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH328-4V.fcs,yH328-4V,Experiment,None,,cell,FSC-H,FSC-W,27801,28,992.893,92.670,92.670,522029,110,495928,95,437227,87,160687.70,51.97,30.78,47.27,165962.24,17.79,33.46,18.73
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH350-4V.fcs,yH350-4V,Experiment,None,N/A,All Events,N/A,N/A,30000,29,1034.483,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH350-4V.fcs,yH350-4V,Experiment,None,,cell,FSC-H,SSC-H,27773,29,957.690,92.577,92.577,521085,132593,494369,122066,408722,115676,159875.60,50782.93,30.68,38.30,164291.35,38552.05,33.23,31.58
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH350-4V.fcs,yH350-4V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13593,29,468.724,45.310,100.000,460079,476636,451581,463264,408726,406289,113525.34,134277.38,24.68,28.17,119444.18,145180.64,26.45,31.34
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH350-4V.fcs,yH350-4V,Experiment,None,,single cell,FSC-H,FSC-A,13593,29,468.724,45.310,45.310,460079,476636,451581,463264,408726,406289,113525.34,134277.38,24.68,28.17,119444.18,145180.64,26.45,31.34
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH350-4V.fcs,yH350-4V,Experiment,None,,CTA1-GFP,BL1-H,,13593,29,468.724,45.310,45.310,2909,N/A,2524,N/A,3863,N/A,1765.92,N/A,60.70,N/A,1518.18,N/A,60.15,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH350-4V.fcs,yH350-4V,Experiment,None,,single cell,FSC-H,FSC-W,13593,29,468.724,45.310,48.943,460079,85,451581,84,408726,86,113525.34,6.94,24.68,8.17,119444.18,7.41,26.45,8.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH350-4V.fcs,yH350-4V,Experiment,None,,cell,FSC-H,FSC-W,27773,29,957.690,92.577,92.577,521085,110,494369,95,408722,86,159875.60,50.21,30.68,45.85,164291.35,17.79,33.23,18.73
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH329-6V.fcs,yH329-6V,Experiment,None,N/A,All Events,N/A,N/A,30000,33,909.091,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH329-6V.fcs,yH329-6V,Experiment,None,,cell,FSC-H,SSC-H,27794,33,842.242,92.647,92.647,517087,133243,489544,122556,404486,121939,161721.19,51482.98,31.28,38.64,165381.06,39122.85,33.78,31.92
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH329-6V.fcs,yH329-6V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13673,33,414.333,45.577,99.985,454497,470464,446593,457092,461854,394250,114385.28,134862.91,25.17,28.67,120716.26,145532.01,27.03,31.84
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH329-6V.fcs,yH329-6V,Experiment,None,,single cell,FSC-H,FSC-A,13675,33,414.394,45.583,45.583,454505,470499,446593,457119,461854,394250,114390.67,134896.76,25.17,28.67,120716.26,145549.80,27.03,31.84
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH329-6V.fcs,yH329-6V,Experiment,None,,CTA1-GFP,BL1-H,,13673,33,414.333,45.577,45.577,1755,N/A,1364,N/A,874,N/A,1337.06,N/A,76.20,N/A,1014.10,N/A,74.35,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH329-6V.fcs,yH329-6V,Experiment,None,,single cell,FSC-H,FSC-W,13675,33,414.394,45.583,49.201,454505,85,446593,84,461854,87,114390.67,6.91,25.17,8.16,120716.26,7.41,27.03,8.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH329-6V.fcs,yH329-6V,Experiment,None,,cell,FSC-H,FSC-W,27794,33,842.242,92.647,92.647,517087,108,489544,95,404486,87,161721.19,47.00,31.28,43.58,165381.06,17.79,33.78,18.73
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH330-6V.fcs,yH330-6V,Experiment,None,N/A,All Events,N/A,N/A,30000,23,1304.348,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH330-6V.fcs,yH330-6V,Experiment,None,,cell,FSC-H,SSC-H,28293,23,1230.130,94.310,94.310,516055,131011,490018,121128,445476,117807,157118.37,49278.55,30.45,37.61,159794.63,37668.42,32.61,31.10
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH330-6V.fcs,yH330-6V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13630,23,592.609,45.433,99.985,459310,473515,451230,460168,445556,416697,113321.43,133267.51,24.67,28.14,119835.59,143580.17,26.56,31.20
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH330-6V.fcs,yH330-6V,Experiment,None,,single cell,FSC-H,FSC-A,13632,23,592.696,45.440,45.440,459328,473563,451249,460183,445556,416697,113324.27,133318.80,24.67,28.15,119845.23,143613.53,26.56,31.21
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH330-6V.fcs,yH330-6V,Experiment,None,,CTA1-GFP,BL1-H,,13630,23,592.609,45.433,45.433,1765,N/A,1385,N/A,897,N/A,1317.53,N/A,74.65,N/A,984.45,N/A,71.08,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH330-6V.fcs,yH330-6V,Experiment,None,,single cell,FSC-H,FSC-W,13632,23,592.696,45.440,48.182,459328,85,451249,84,445556,86,113324.27,6.88,24.67,8.13,119845.23,7.41,26.56,8.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH330-6V.fcs,yH330-6V,Experiment,None,,cell,FSC-H,FSC-W,28293,23,1230.130,94.310,94.310,516055,111,490018,95,445476,86,157118.37,55.01,30.45,49.39,159794.63,17.79,32.61,18.73
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH351-6V.fcs,yH351-6V,Experiment,None,N/A,All Events,N/A,N/A,30000,28,1071.429,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH351-6V.fcs,yH351-6V,Experiment,None,,cell,FSC-H,SSC-H,28163,28,1005.821,93.877,93.877,516800,131269,490695,121430,445478,119825,156871.63,49322.89,30.35,37.57,157675.99,37539.43,32.13,30.91
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH351-6V.fcs,yH351-6V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13551,28,483.964,45.170,99.985,458557,472683,449639,458321,445474,459764,113094.12,133323.18,24.66,28.21,119276.65,143429.69,26.53,31.29
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH351-6V.fcs,yH351-6V,Experiment,None,,single cell,FSC-H,FSC-A,13553,28,484.036,45.177,45.177,458578,472733,449643,458397,445474,459764,113106.56,133380.93,24.66,28.21,119270.72,143512.71,26.53,31.31
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH351-6V.fcs,yH351-6V,Experiment,None,,CTA1-GFP,BL1-H,,13551,28,483.964,45.170,45.170,1806,N/A,1432,N/A,666,N/A,1329.39,N/A,73.63,N/A,1009.65,N/A,70.51,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH351-6V.fcs,yH351-6V,Experiment,None,,single cell,FSC-H,FSC-W,13553,28,484.036,45.177,48.123,458578,84,449643,84,445474,86,113106.56,6.87,24.66,8.13,119270.72,7.41,26.53,8.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH351-6V.fcs,yH351-6V,Experiment,None,,cell,FSC-H,FSC-W,28163,28,1005.821,93.877,93.877,516800,111,490695,95,445478,86,156871.63,54.52,30.35,49.06,157675.99,17.79,32.13,18.73
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH332-8V.fcs,yH332-8V,Experiment,None,N/A,All Events,N/A,N/A,30000,27,1111.111,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH332-8V.fcs,yH332-8V,Experiment,None,,cell,FSC-H,SSC-H,27752,27,1027.852,92.507,92.507,528061,133686,501746,123745,478234,121869,160161.15,50241.32,30.33,37.58,164937.76,38670.66,32.87,31.25
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH332-8V.fcs,yH332-8V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13438,27,497.704,44.793,99.978,463188,478284,456306,465675,478257,451487,111786.04,132179.94,24.13,27.64,118428.60,144009.38,25.95,30.92
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH332-8V.fcs,yH332-8V,Experiment,None,,single cell,FSC-H,FSC-A,13441,27,497.815,44.803,44.803,463222,478346,456329,465680,478257,451487,111812.93,132231.13,24.14,27.64,118421.19,144039.04,25.95,30.93
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH332-8V.fcs,yH332-8V,Experiment,None,,CTA1-GFP,BL1-H,,13438,27,497.704,44.793,44.793,2273,N/A,1792,N/A,919,N/A,1687.04,N/A,74.21,N/A,1214.99,N/A,67.82,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH332-8V.fcs,yH332-8V,Experiment,None,,single cell,FSC-H,FSC-W,13441,27,497.815,44.803,48.433,463222,85,456329,84,478257,87,111812.93,6.89,24.14,8.11,118421.19,7.41,25.95,8.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH332-8V.fcs,yH332-8V,Experiment,None,,cell,FSC-H,FSC-W,27752,27,1027.852,92.507,92.507,528061,111,501746,96,478234,87,160161.15,53.21,30.33,48.02,164937.76,19.27,32.87,20.08
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH333-8V.fcs,yH333-8V,Experiment,None,N/A,All Events,N/A,N/A,30000,28,1071.429,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH333-8V.fcs,yH333-8V,Experiment,None,,cell,FSC-H,SSC-H,28059,28,1002.107,93.530,93.530,513117,131485,485305,122352,423031,125983,157093.94,49751.01,30.62,37.84,154764.16,37812.23,31.89,30.90
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH333-8V.fcs,yH333-8V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13761,28,491.464,45.870,99.993,455913,469115,448055,455304,418632,453726,111911.98,131697.21,24.55,28.07,116784.40,139149.42,26.06,30.56
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH333-8V.fcs,yH333-8V,Experiment,None,,single cell,FSC-H,FSC-A,13762,28,491.500,45.873,45.873,455932,469146,448058,455320,418632,453726,111928.61,131741.11,24.55,28.08,116785.88,139161.28,26.06,30.56
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH333-8V.fcs,yH333-8V,Experiment,None,,CTA1-GFP,BL1-H,,13761,28,491.464,45.870,45.870,2173,N/A,1696,N/A,805,N/A,1678.24,N/A,77.24,N/A,1197.94,N/A,70.63,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH333-8V.fcs,yH333-8V,Experiment,None,,single cell,FSC-H,FSC-W,13762,28,491.500,45.873,49.047,455932,84,448058,84,418632,86,111928.61,6.85,24.55,8.12,116785.88,7.41,26.06,8.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH333-8V.fcs,yH333-8V,Experiment,None,,cell,FSC-H,FSC-W,28059,28,1002.107,93.530,93.530,513117,110,485305,95,423031,86,157093.94,52.75,30.62,48.03,154764.16,17.79,31.89,18.73
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH334-8V.fcs,yH334-8V,Experiment,None,N/A,All Events,N/A,N/A,30000,27,1111.111,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH334-8V.fcs,yH334-8V,Experiment,None,,cell,FSC-H,SSC-H,27967,27,1035.815,93.223,93.223,523269,132672,498431,122898,457628,113669,158867.18,49938.25,30.36,37.64,164175.71,38307.42,32.94,31.17
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH334-8V.fcs,yH334-8V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13608,27,504.000,45.360,99.963,463193,478030,455747,464251,390035,463945,113955.94,134488.70,24.60,28.13,122101.00,146506.08,26.79,31.56
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH334-8V.fcs,yH334-8V,Experiment,None,,single cell,FSC-H,FSC-A,13613,27,504.185,45.377,45.377,463238,478141,455824,464272,390035,463945,113979.89,134598.79,24.61,28.15,122029.84,146543.15,26.77,31.56
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH334-8V.fcs,yH334-8V,Experiment,None,,CTA1-GFP,BL1-H,,13608,27,504.000,45.360,45.360,2509,N/A,1986,N/A,874,N/A,1887.46,N/A,75.23,N/A,1378.82,N/A,69.43,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH334-8V.fcs,yH334-8V,Experiment,None,,single cell,FSC-H,FSC-W,13613,27,504.185,45.377,48.675,463238,85,455824,84,390035,86,113979.89,6.93,24.61,8.18,122029.84,7.41,26.77,8.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH334-8V.fcs,yH334-8V,Experiment,None,,cell,FSC-H,FSC-W,27967,27,1035.815,93.223,93.223,523269,111,498431,95,457628,86,158867.18,53.54,30.36,48.33,164175.71,17.79,32.94,18.73
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH343-wt.fcs,yH343-wt,Experiment,None,N/A,All Events,N/A,N/A,30000,43,697.674,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH343-wt.fcs,yH343-wt,Experiment,None,,cell,FSC-H,SSC-H,28173,43,655.186,93.910,93.910,502057,132954,473028,123786,425021,123913,156165.47,49636.55,31.11,37.33,152639.60,37603.18,32.27,30.38
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH343-wt.fcs,yH343-wt,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14573,43,338.907,48.577,99.979,444670,462266,436887,448664,396422,478261,109820.48,130938.26,24.70,28.33,113369.97,138242.07,25.95,30.81
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH343-wt.fcs,yH343-wt,Experiment,None,,single cell,FSC-H,FSC-A,14576,43,338.977,48.587,48.587,444711,462345,436895,448696,396422,478261,109848.94,131042.70,24.70,28.34,113416.67,138281.36,25.96,30.82
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH343-wt.fcs,yH343-wt,Experiment,None,,CTA1-GFP,BL1-H,,14573,43,338.907,48.577,48.577,6768,N/A,6217,N/A,7353,N/A,2979.79,N/A,44.03,N/A,2468.53,N/A,39.71,N/A
NA,TrunV-0Pi-TS-R2,0min-0Pi,yH343-wt.fcs,yH343-wt,Experiment,None,,single cell,FSC-H,FSC-W,14576,43,338.977,48.587,51.737,444711,85,436895,84,396422,86,109848.94,6.76,24.70,7.98,113416.67,7.41,25.96,8.82
